district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit
CHAMPAWAT,CHAMPAWAT,SWALA,Quarala,53879,29.331458,80.081595,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,0,2,2,2,4,3,5,2,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.28,0.461538462,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,TAMALI,Tamli,53926,29.076281,80.106294,175,718,333,385,155,0,485,233,130,128,2,152,1,1,2,0,5,1,0,1,1,1,0,3,4,1,2,16,2,2,2,0,86.85714286,0.571428571,0.131428571,0.131428571,1,5,0.6,1,3,4.178272981,0.998955432,0.998955432,0.739115201,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,TARKULI,Tarkuli,53936,29.331462,80.081592,78,231,86,145,34,0,107,124,109,3,106,58,1,2,2,5,5,1,1,2,2,2,5,2,4,2,0,0,0,0,2,0,74.35897436,1.282051282,0.256410256,0.256410256,1,5,0.6,1,6,25.97402597,0.993506494,0.993506494,0.774975025,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,TARKULI,Amora,53946,28.972677,80.074028,41,0,0,0,0,0,0,0,0,0,0,21,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,51.2195122,0,0.487804878,0.487804878,1,5,0.6,1,5,0,1,1,0.846341463,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,THUWAL KHERA,Khet Khera,54435,29.077317,80.104196,228,0,0,0,0,0,0,0,0,0,0,228,1,2,2,2,1,0,0,2,2,1,0,3,4,2,7,20,7,2,2,0,100,0.438596491,0,0,1,1,0,0,4,0,1,1,0.3,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,THUWAL KHERA,Thuyal Khera,54436,29.082881,80.104229,228,0,0,0,0,0,0,0,0,0,0,228,1,2,2,3,3,0,0,2,2,1,0,1,4,2,7,20,7,2,2,0,100,0.438596491,0,0,1,3,0.3,0.5,4,0,1,1,0.5,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,UCHOULI GUNTH,Baramdev,54429,28.931098,79.727797,96,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,0,2,2,2,1,2,4,1,6,60,6,60,2,0,0,0,1,1,1,4,0.45,0.75,5,0,1,1,0.9,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,UCHOULI GUNTH,Uchouli Goth,54430,28.931091,79.727858,166,0,0,0,0,0,0,0,0,0,0,54,0,2,2,4,4,1,1,2,2,2,1,2,4,1,7,7,7,70,2,0,32.53012048,0,0.674698795,0.674698795,1,4,0.45,0.75,6,0,1,1,0.802409639,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,UCHOULI GUNTH,Gainda Khali No1,54431,28.931111,79.727796,52,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,2,2,2,1,2,4,1,6,50,6,45,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,UCHOULI GUNTH,Chela Goth,54448,28.931119,79.727791,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,2,2,2,1,2,4,2,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.52,0,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,VAILLA,Vaila,53888,29.328524,80.098012,126,422,218,204,119,0,265,157,90,90,0,95,0,2,2,3,2,3,1,2,2,2,3,3,4,1,3,0,1,0,2,0,75.3968254,0,0.246031746,0.246031746,1,2,0.15,0.25,8,18.95734597,0.995260664,0.995260664,0.472387723,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,KHATOLEE MALLI,Khatoli Malli,53890,29.333765,80.088584,200,388,196,192,2,0,214,174,197,103,94,128,1,2,2,5,2,2,2,1,1,2,5,2,3,2,0,0,0,0,2,0,64,0.5,0.36,0.36,1,2,0.15,0.25,6,15.46391753,0.996134021,0.996134021,0.506840206,-0.2,0.615384615,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RAKREE FULARA,Kaflang,53852,29.318018,80.117304,32,250,127,123,46,0,191,59,69,17,52,25,0,2,2,4,4,1,0,2,2,1,0,1,4,1,4,32,4,25,2,0,78.125,0,0.21875,0.21875,1,4,0.45,0.75,5,20,0.995,0.995,0.664125,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,RAKREE FULARA,Rakri Phulara,53853,29.31796,80.117386,30,208,105,103,2,0,164,44,84,84,0,12,0,2,2,4,4,0,0,2,2,1,0,2,3,2,3,0,0,5,2,0,40,0,0.6,0.6,1,4,0.45,0.75,4,19.23076923,0.995192308,0.995192308,0.778557692,0,1,-1,0,0.5,0.5
CHAMPAWAT,CHAMPAWAT,RAKREE FULARA,Dudh Pokhara,53856,29.290665,80.096267,30,193,103,90,44,0,124,69,34,10,24,30,0,2,2,3,3,0,0,2,2,1,0,2,3,1,3,18,3,1,2,0,100,0,0,0,1,3,0.3,0.5,4,20.7253886,0.994818653,0.994818653,0.498445596,0,1,0,1,0.5,0.5
CHAMPAWAT,CHAMPAWAT,GUDMEE,Gudami,54459,28.919862,79.960199,420,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,1,2,2,2,3,2,4,1,12,125,2,0,2,0,0,0,1,1,1,4,0.45,0.75,7,0,1,1,0.9,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,GUDMEE,Bhaesa Ghala,54461,28.920181,79.959889,111,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,0,2,2,2,4,3,4,1,7,71,0,0,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,AAMNEE,Aamni,53935,29.332122,80.088181,74,327,148,179,69,0,193,134,155,27,128,65,1,2,2,5,5,2,0,2,1,2,5,2,4,1,1,8,1,8,2,0,87.83783784,1.351351351,0.121621622,0.121621622,1,5,0.6,1,5,15.29051988,0.99617737,0.99617737,0.735339697,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,Kanda,Kanda,53832,29.326954,80.100356,70,261,143,118,0,0,168,93,152,147,5,70,0,2,2,3,3,1,0,2,2,2,3,2,4,1,6,36,0,0,2,0,100,0,0,0,1,3,0.3,0.5,5,19.15708812,0.995210728,0.995210728,0.498563218,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,Kanda,Kamaila,53833,29.326896,80.10045,20,98,47,51,0,0,70,28,58,57,1,20,0,2,2,3,3,0,0,2,2,2,2,3,4,1,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,40.81632653,0.989795918,0.989795918,0.496938776,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,Sayali,Sayali,53867,29.335805,80.091766,70,305,149,156,21,0,184,121,148,145,3,39,0,2,2,4,3,1,0,2,2,1,0,2,4,1,0,0,0,0,2,0,55.71428571,0,0.442857143,0.442857143,1,3,0.3,0.5,5,16.39344262,0.995901639,0.995901639,0.631627635,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,Tanakpur,Tanakpur,54441,29.073054,80.113213,602,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,2,1,3,4,2,5,40,5,2,2,0,0,0,1,1,1,3,0.3,0.5,6,0,1,1,0.8,-0.52,0,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,gayan khera,Gayan Khera,54442,29.073059,80.113214,156,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,2,2,2,1,2,4,2,3,30,3,5,2,0,0,0,1,1,1,2,0.15,0.25,4,0,1,1,0.7,-0.52,0,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,haram,Thula Kot,53912,29.335342,80.092692,13,65,31,34,11,0,44,21,26,26,0,13,0,2,2,4,4,0,0,2,2,1,0,3,4,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,61.53846154,0.984615385,0.984615385,0.595384615,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,haram,Bhula Gaon,53913,29.335315,80.092695,1,5,3,2,0,0,3,2,2,2,0,1,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,4,800,0.8,0.8,0.64,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,haram,Haram,53914,29.33555,80.092751,31,158,83,75,5,0,101,57,60,59,1,30,0,2,2,4,4,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,96.77419355,0,0.032258065,0.032258065,1,4,0.45,0.75,5,31.64556962,0.992088608,0.992088608,0.607304002,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,haram,Lawarki,53915,29.33529,80.092723,22,112,49,63,0,0,61,51,39,39,0,20,0,2,2,4,4,0,0,2,2,2,4,3,4,2,0,0,0,0,2,0,90.90909091,0,0.090909091,0.090909091,1,4,0.45,0.75,4,35.71428571,0.991071429,0.991071429,0.624594156,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,gainda khali No3,Gainda Khali No3,54432,28.931188,79.727795,312,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,1,2,1,0,2,4,1,4,20,4,2,2,0,0,0,1,1,1,4,0.45,0.75,5,0,1,1,0.9,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,gainda khali No3,Suwa Goth,54433,28.931085,79.727714,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,2,2,2,4,2,4,1,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,gainda khali No3,Gainda Khali No4,54434,28.93126,79.727768,95,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,2,2,2,4,2,4,1,7,7,7,20,2,0,0,0,1,1,1,4,0.45,0.75,4,0,1,1,0.9,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,naayal,Nayal,53880,29.331127,80.084746,61,0,0,0,0,0,0,0,0,0,0,46,1,2,2,5,5,1,0,2,2,2,5,2,4,1,5,30,5,30,2,0,75.40983607,1.639344262,0.245901639,0.245901639,1,5,0.6,1,5,0,1,1,0.773770492,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MAUN POKHARI,Bilhairi,53827,29.328336,80.095043,18,88,43,45,10,0,51,37,41,21,20,16,0,2,2,3,3,1,0,2,2,2,3,2,4,1,0,0,0,0,2,0,88.88888889,0,0.111111111,0.111111111,1,3,0.3,0.5,5,56.81818182,0.985795455,0.985795455,0.52907197,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MAUN POKHARI,Maun Pokhari,53835,29.328236,80.0953,32,129,66,63,25,0,83,46,40,39,1,30,0,2,2,3,3,1,1,2,2,2,3,2,4,1,4,24,0,0,2,0,93.75,0,0.0625,0.0625,1,3,0.3,0.5,6,46.51162791,0.988372093,0.988372093,0.515261628,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MAUN POKHARI,Bakunda,53839,29.328476,80.095071,10,39,18,21,0,0,18,21,18,8,10,10,0,2,2,3,3,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,102.5641026,0.974358974,0.974358974,0.492307692,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MAUN POKHARI,Bugga Chowkni,53858,29.328341,80.094967,12,60,35,25,23,0,35,25,27,15,12,10,0,2,2,3,3,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,83.33333333,0,0.166666667,0.166666667,1,3,0.3,0.5,4,66.66666667,0.983333333,0.983333333,0.545,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,CHANDANI,Chandani,54453,28.920092,79.959904,606,0,0,0,0,0,0,0,0,0,0,139,0,2,2,2,4,1,1,2,2,2,1,2,4,1,4,45,0,45,2,0,22.93729373,0,0.770627063,0.770627063,1,2,0.15,0.25,6,0,1,1,0.631188119,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,CHANDANI,Anandpur,54455,28.920083,79.959912,81,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,2,2,2,2,2,4,1,7,60,7,123,2,0,0,0,1,1,1,3,0.3,0.5,4,0,1,1,0.8,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,CHANDANI,Kutuwa Patti,54456,28.920184,79.959893,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,CHAMPAWAT,DANDA BISHT,Danda Bisht,53813,29.34362,80.073368,126,383,194,189,16,0,304,79,182,166,16,126,0,2,2,3,3,0,0,2,2,1,0,1,4,1,5,35,5,2,2,0,100,0,0,0,1,3,0.3,0.5,4,10.44386423,0.997389034,0.997389034,0.49921671,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,DANDA BISHT,Kulathi,53814,29.33145,80.081605,40,202,102,100,16,0,157,45,53,38,15,40,0,2,2,3,3,2,1,2,2,1,0,1,4,2,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,7,34.65346535,0.991336634,0.991336634,0.49740099,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,DEVIPUR,Devipur,54458,29.076237,80.104936,360,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,5,1,0,2,2,1,0,2,4,1,25,140,25,10,2,0,0,0.277777778,1,1,1,4,0.45,0.75,5,0,1,1,0.9,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,KAANDA,Dola,53894,29.331462,80.081598,2,151,70,81,0,0,96,55,63,45,18,1,0,2,2,4,5,0,0,2,2,2,4,2,4,1,0,0,0,0,2,0,50,0,0.5,0.5,1,4,0.45,0.75,4,26.49006623,0.993377483,0.993377483,0.748013245,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,KAANDA,Kanda,53897,29.331463,80.081594,34,261,143,118,0,0,168,93,152,147,5,28,0,2,2,3,5,1,0,2,2,1,0,1,4,1,1,7,1,3,2,0,82.35294118,0,0.176470588,0.176470588,1,3,0.3,0.5,5,19.15708812,0.995210728,0.995210728,0.551504395,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,BASTIYA GOOTH,Bastiya Goonth,53864,29.331461,80.081592,90,320,151,169,0,0,192,128,122,113,9,71,0,2,2,5,5,1,0,2,2,1,0,1,4,1,5,32,5,5,2,0,78.88888889,0,0.211111111,0.211111111,1,5,0.6,1,5,15.625,0.99609375,0.99609375,0.762161458,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,BASTIYA GOOTH,Majhera,53870,29.331465,80.081591,11,61,30,31,8,0,33,28,24,21,3,7,1,2,2,5,5,1,0,2,2,1,0,1,4,1,1,7,1,2,2,0,63.63636364,9.090909091,0.363636364,0.363636364,1,5,0.6,1,5,81.96721311,0.979508197,0.979508197,0.802943368,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MANCH,Manch,53916,29.335686,80.092602,47,194,104,90,0,0,129,65,55,31,24,47,0,1,1,0,0,1,0,1,1,1,0,2,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,3,15.46391753,0.996134021,0.996134021,0.698840206,0,1,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MANCH,Gawani,53922,29.33537,80.092678,9,49,24,25,0,0,29,20,11,0,11,9,0,2,2,3,3,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,81.63265306,0.979591837,0.979591837,0.493877551,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MANCH,Sutola,53924,29.335332,80.092678,9,39,19,20,0,0,24,15,21,1,20,9,0,2,2,4,4,1,0,2,2,2,4,3,4,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,5,128.2051282,0.967948718,0.967948718,0.590384615,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,MANCH,Mankanda,53925,29.335315,80.092655,32,174,83,91,44,0,80,94,81,3,78,32,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,5,28.73563218,0.992816092,0.992816092,0.697844828,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,CHAMPAWAT,VICHAI,Mochai/ Vichai,54445,29.06395,80.103788,443,0,0,0,0,0,0,0,0,0,0,155,0,2,2,3,3,1,1,1,1,1,0,1,4,1,5,30,5,1,2,0,34.98871332,0,0.650112867,0.650112867,1,3,0.3,0.5,4,0,1,1,0.69503386,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SILANG TAK,Silang Tak,53847,29.331527,80.081978,72,342,178,164,41,0,221,121,84,14,70,72,0,2,2,4,4,0,0,2,2,1,0,2,4,1,7,20,0,47,2,0,100,0,0,0,1,4,0.45,0.75,4,11.69590643,0.997076023,0.997076023,0.599122807,0,1,0,1,0.25,0.25
CHAMPAWAT,CHAMPAWAT,SILANG TAK,Nagar Gaon,53848,29.341192,80.081345,87,143,71,72,47,0,107,36,32,5,27,80,0,2,2,4,4,0,0,2,2,1,0,1,4,1,2,10,0,0,2,0,91.95402299,0,0.08045977,0.08045977,1,4,0.45,0.75,4,27.97202797,0.993006993,0.993006993,0.622040029,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BAGOTI,Bagauti,54341,29.330789,80.088984,133,446,218,228,97,0,286,160,261,160,101,90,0,2,2,5,5,1,0,1,2,1,0,3,3,2,4,25,4,25,2,0,67.66917293,0,0.323308271,0.323308271,1,5,0.6,1,4,8.968609865,0.997757848,0.997757848,0.796319835,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,BAGOTI,Simlack,54342,29.33086,80.088787,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.44,0.153846154,-1,0,0,0
CHAMPAWAT,LOHAGHAT,BAGOTI,Jamarsawn,54343,29.33084,80.088815,63,189,79,110,12,0,91,98,90,79,11,45,0,2,2,5,5,1,0,2,2,1,0,3,3,2,2,14,2,2,2,0,71.42857143,0,0.285714286,0.285714286,1,5,0.6,1,5,26.45502646,0.993386243,0.993386243,0.783730159,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,BALAI,Balai,54294,29.404487,80.084662,53,430,202,228,0,0,322,108,16,12,4,52,0,2,2,3,3,1,0,2,2,2,3,3,4,2,6,48,0,0,2,0,98.11320755,0,0.018867925,0.018867925,1,3,0.3,0.5,5,11.62790698,0.997093023,0.997093023,0.504788284,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Bantari,54230,29.399115,80.086143,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0,0,1,1,1,3,0.3,0.5,4,0,1,1,0.8,-0.44,0.153846154,-1,0,0,0
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Potri Dhek,54238,29.401296,80.086492,11,98,40,58,27,0,67,31,42,19,23,4,1,2,2,2,2,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,36.36363636,9.090909091,0.636363636,0.636363636,1,2,0.15,0.25,5,51.02040816,0.987244898,0.987244898,0.58708256,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Malla Dhek,54244,29.401771,80.081385,38,60,29,31,35,0,42,18,29,11,18,3,1,2,2,2,2,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,7.894736842,2.631578947,0.921052632,0.921052632,1,2,0.15,0.25,5,83.33333333,0.979166667,0.979166667,0.670065789,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Bandela Dhek,54245,29.399115,80.086143,60,351,171,180,11,0,241,110,91,91,0,10,1,2,2,2,2,0,0,2,2,1,0,2,4,2,2,16,2,16,2,0,16.66666667,1.666666667,0.833333333,0.833333333,1,2,0.15,0.25,4,11.3960114,0.997150997,0.997150997,0.649145299,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Chaura Dhek,54246,29.401784,80.081369,21,123,66,57,19,0,87,36,57,28,29,4,1,2,2,2,2,0,0,2,1,1,0,2,4,2,4,18,2,21,2,0,19.04761905,4.761904762,0.80952381,0.80952381,1,2,0.15,0.25,3,24.3902439,0.993902439,0.993902439,0.641027875,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANKOO,Pilkhi,54363,29.404412,80.089491,35,135,69,66,135,0,65,70,25,25,0,30,1,1,2,0,3,0,0,2,2,1,0,1,4,1,0,0,0,0,2,0,85.71428571,2.857142857,0.142857143,0.142857143,1,3,0.3,0.5,4,29.62962963,0.992592593,0.992592593,0.540634921,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BANKOO,Banku,54364,29.404224,80.089292,110,340,157,183,47,0,246,94,77,63,14,50,21,1,1,0,0,0,1,2,2,1,0,2,3,1,6,50,1,24,2,0,45.45454545,19.09090909,0.545454545,0.545454545,1,5,0.6,1,5,14.70588235,0.996323529,0.996323529,0.862533422,0,1,0,1,0.5,0.5
CHAMPAWAT,LOHAGHAT,BASAN,Chelkot,54299,29.402692,80.087485,14,30,16,14,0,0,21,9,15,11,4,5,0,2,2,3,4,0,0,2,2,2,5,2,4,1,0,0,0,0,2,0,35.71428571,0,0.642857143,0.642857143,1,3,0.3,0.5,4,133.3333333,0.966666667,0.966666667,0.682857143,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BASAN,Kheti,54300,29.404338,80.084635,6,162,80,82,21,0,100,62,102,40,62,2,0,2,2,3,3,0,0,2,2,2,4,2,4,1,0,0,0,0,2,0,33.33333333,0,0.666666667,0.666666667,1,3,0.3,0.5,4,24.69135802,0.99382716,0.99382716,0.698148148,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BASAN,Gauri,54302,29.364657,80.137782,21,88,39,49,0,0,45,43,38,16,22,0,0,2,2,4,4,1,0,2,2,2,4,2,4,2,0,0,0,0,2,0,0,0,1,1,1,4,0.45,0.75,5,56.81818182,0.985795455,0.985795455,0.895738636,-0.28,0.461538462,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BASAN,Basan,54303,29.404887,80.086492,48,162,75,87,0,0,103,59,83,34,49,0,0,2,2,4,4,1,0,2,2,2,3,2,4,1,5,37,1,0,2,0,0,0,1,1,1,4,0.45,0.75,5,30.86419753,0.992283951,0.992283951,0.897685185,-0.36,0.307692308,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BHUMLAI,Bhumlai,54289,29.400271,80.08719,46,67,38,29,15,0,53,14,32,30,2,3,1,2,2,4,4,0,0,2,2,2,1,1,4,1,2,12,2,0,2,0,6.52173913,2.173913043,0.934782609,0.934782609,1,4,0.45,0.75,4,59.70149254,0.985074627,0.985074627,0.875957171,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BHUMLAI,Koyati Gunth,54290,29.405402,80.069383,25,107,53,54,0,0,81,26,43,43,0,2,1,2,2,4,4,0,0,2,2,2,1,1,4,1,1,10,1,0,2,0,8,4,0.92,0.92,1,4,0.45,0.75,4,37.38317757,0.990654206,0.990654206,0.873196262,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BHUMLAI,Irakot,54292,29.405331,80.069418,29,61,28,33,0,0,49,12,30,28,2,3,0,2,2,4,4,0,0,2,2,2,1,1,4,1,1,14,1,0,2,0,10.34482759,0,0.896551724,0.896551724,1,4,0.45,0.75,4,65.57377049,0.983606557,0.983606557,0.864047484,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BIBIL,Vivil,54329,29.402007,80.09052,250,926,426,500,142,0,523,403,470,24,446,30,0,2,2,5,5,4,0,2,1,2,5,1,4,2,6,42,6,3,2,0,12,0,0.88,0.88,1,5,0.6,1,7,7.559395248,0.998110151,0.998110151,0.963433045,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BINDA TIWARI,Binda Tiwari,54359,29.404498,80.084725,200,730,341,389,392,1,460,270,271,253,18,79,1,2,2,5,5,2,0,1,1,1,0,3,4,2,6,50,6,36,2,0,39.5,0.5,0.605,0.605,1,5,0.6,1,4,5.479452055,0.998630137,0.998630137,0.881089041,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,BUSKUNI,Baskuni,54330,29.40088,80.088242,186,842,408,434,186,0,552,290,421,44,377,186,4,2,2,4,5,1,2,2,1,1,0,2,4,1,10,64,1,12,2,0,100,2.150537634,0,0,1,4,0.45,0.75,6,7.125890736,0.998218527,0.998218527,0.599465558,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,BUSKUNI,Jindi Sorari,54333,29.400879,80.088218,68,84,46,38,31,0,40,44,39,3,36,68,0,2,2,4,5,0,0,2,2,2,1,3,4,1,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,47.61904762,0.988095238,0.988095238,0.596428571,-0.52,0,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHAUDALA,Kotsari,54360,29.3686,80.20983,67,289,123,166,108,0,175,114,200,117,83,42,0,2,2,3,3,1,0,2,2,1,0,2,4,1,4,24,4,0,2,0,62.68656716,0,0.373134328,0.373134328,1,3,0.3,0.5,5,17.30103806,0.99567474,0.99567474,0.610642721,0,1,0,1,0.25,0.25
